Experiment: 1,    Subject: 1 
AngleDiff   Noise  RefAngle   SubjDecision  SubjEstimate  Feedback   TrialOrder 
   -10        6      57.39         -1         68.00621         -1        0.20816        1.96454        517 
   -10        6      60.00         -1         71.56610         -1        0.14609        1.24819        679 
   -10        6      62.61         -1         72.37875         -1        0.44531        1.88739         92 
   -10        6      65.22         -1         77.82956         -1        0.34383        2.23196        771 
   -10        6      67.83         -1         76.54779         -1        0.25971        1.65535        287 
   -10        6      70.43         -1         81.30548         -1        0.11844        2.07179       1639 
   -10        6      73.04         -1         80.86690         -1        0.44858        2.13670       1023 
   -10        6      75.65         -1         88.87759         -1        0.39235        1.35222       1060 
   -10        6      78.26         -1         85.73971         -1        0.45714        1.12602       1433 
   -10        6      80.87         -1         88.87759         -1        0.36744        1.56174         48 
   -10        6      83.48         -1         88.87759         -1        0.14779        1.78112       1293 
   -10        6      86.09         -1         96.93211         -1        0.31208        4.66735        722 
   -10        6      88.70         -1         96.04487         -1        0.06800        1.17264       1752 
   -10        6      91.30         -1         97.81603         -1        0.32635        1.64850       1535 
   -10        6      93.91         -1        102.60081         -1        0.32755        8.05905        279 
   -10        6      96.52         -1        104.72204         -1        0.28723        1.35808        714 
   -10        6      99.13         -1        105.14158         -1        0.08473        1.82073       1157 
   -10        6     101.74         -1        111.99529         -1        0.37178        1.62945        926 
   -10        6     104.35         -1        111.99529         -1        0.20450        1.73946       1014 
   -10        6     106.96         -1        117.57625         -1        0.37732        3.00350       1512 
   -10        6     109.57         -1        116.65592         -1        0.58623        2.59958       1791 
   -10        6     112.17         -1        122.84529         -1        2.56873        3.78388       1276 
   -10        6     114.78         -1        123.18525         -1        0.34358        2.00044        339 
   -10        6     117.39         -1        124.64417         -1        0.51169        2.98509        426 
   -10        6     120.00         -1        129.00602         -1        0.30956        2.80756        959 
   -10        6     122.61         -1        134.40627         -1        1.56932        2.51631        881 
   -10        6     125.22         -1        137.32550         -1        0.38689        2.01488        990 
   -10        6     127.83         -1        135.56446         -1        0.57131        2.66693       1031 
   -10        6     130.43         -1        140.06707         -1        0.40343        3.08229       1736 
   -10        6     133.04         -1        143.51596         -1        0.08454        1.98646       1587 
   -10        6     135.65         -1        143.08922         -1        0.11828        1.38178         81 
   -10        6     138.26         -1        149.18140         -1        0.18586        2.19872        574 
   -10        6     140.87         -1        152.10241         -1        0.21961        1.60856       1074 
   -10        6     143.48         -1        151.44071         -1        0.25316        1.50409       1751 
   -10        6     146.09         -1        155.08860         -1        0.15256        2.86438        342 
   -10        6     148.70         -1        157.83412         -1        1.78879        2.30972        472 
   -10        6     151.30         -1        163.66089         -1        0.76804        2.55816       1576 
   -10        6     153.91         -1        165.05498         -1        0.83217        3.30244        546 
   -10        6     156.52         -1        165.59198         -1        0.40508        3.23078        491 
   -10        6     159.13         -1        173.06789         -1        0.62863        4.29968        237 
   -10        6     161.74         -1        171.30522         -1        0.79116        3.02711        451 
   -10        6     164.35         -1        172.62698         -1        0.65195        2.72508        173 
   -10        6     166.96         -1        176.63436         -1        0.68103        2.81880       1583 
   -10        6     169.57         -1          0.22557         -1        0.40040        2.54881       1198 
   -10        6     172.17         -1          3.81500         -1        0.30445        2.50220        329 
   -10        6     174.78         -1          5.15485         -1        0.33213        1.82546       1527 
   -10        6     177.39         -1          7.37474         -1        0.11847        3.53399        533 
   -10        6     180.00         -1         10.87820         -1        0.30318        2.53581       1137 
   -10       18       0.00         -1         11.31094         -1        0.54554        2.99666        813 
   -10       18       2.61         -1         11.74238         -1        0.43861        2.16315        811 
   -10       18       5.22         -1         14.72247         -1        0.23614        1.85546        974 
   -10       18       7.83         -1         20.48144         -1        0.46571        1.98369       1532 
   -10       18      10.43         -1         19.38184         -1        0.23701        1.70949        929 
   -10       18      13.04         -1         19.92917         -1        0.35278        2.49645        118 
   -10       18      15.65         -1         23.98528         -1        0.35583        2.73106       1111 
   -10       18      18.26         -1         28.52821         -1        1.22329        3.60566        446 
   -10       18      20.87         -1         26.66118         -1        1.66074        2.66315       1313 
   -10       18      23.48         -1         34.09346         -1        0.99150        2.90363        812 
   -10       18      26.09         -1         35.01008         -1        1.28609        3.30974       1483 
   -10       18      28.70         -1         38.43059         -1        1.04632        2.83388        910 
   -10       18      31.30         -1         39.99317         -1        1.05793        2.72747        776 
   -10       18      33.91         -1         46.46245         -1        0.43692        1.69274       1123 
   -10       18      36.52         -1         46.74564         -1        0.13552        2.28318        386 
   -10       18      39.13         -1         49.64440         -1        0.31932        1.83784       1493 
   -10       18      41.74         -1         51.11663         -1        0.35766        2.38766        371 
   -10       18      44.35         -1         54.07988         -1        0.60115        4.60405       1686 
   -10       18      46.96         -1         56.71011         -1        0.84151        2.33357        481 
   -10       18      49.57         -1         59.81925         -1        0.43038        2.90355        391 
   -10       18      52.17         -1         63.89437         -1        0.35469        3.70631        912 
   -10       18      54.78         -1         66.47785         -1        0.98806        2.22730       1043 
   -10       18      57.39         -1         70.76106         -1        0.46242        2.13867       1040 
   -10       18      60.00         -1         70.76106         -1        0.29289        1.87774       1420 
   -10       18      62.61         -1         74.86005         -1        0.20434        3.02764        277 
   -10       18      65.22         -1         74.44217         -1        0.31514        1.71576       1579 
   -10       18      67.83         -1         76.12350         -1        0.43993        2.15234       1098 
   -10       18      70.43         -1         81.74509         -1        0.28454        2.14476        146 
   -10       18      73.04         -1         83.95686         -1        0.30105        2.14870        377 
   -10       18      75.65         -1         83.06961         -1        0.36041        2.24582        907 
   -10       18      78.26         -1         84.40161         -1        0.30446        1.87542       1189 
   -10       18      80.87         -1         88.87759         -1        0.26252        1.88634        353 
   -10       18      83.48         -1         94.70865         -1        0.32122        2.27147       1370 
   -10       18      86.09         -1         97.37451         -1        0.20375        2.68490       1289 
   -10       18      88.70         -1         98.25662         -1        1.84489        2.85571        170 
   -10       18      91.30         -1        100.44388         -1        0.31895        1.86135       1795 
   -10       18      93.91         -1        102.17211         -1        0.44323        1.61305       1411 
   -10       18      96.52         -1        107.62284         -1        0.35743        3.30966       1591 
   -10       18      99.13         -1        107.21374         -1        0.34250        2.66351        174 
   -10       18     101.74         -1        110.43331         -1        0.18638        1.55080        960 
   -10       18     104.35         -1        112.76373         -1        0.37095        1.95191        155 
   -10       18     106.96         -1        116.11427         -1        0.36645        2.69780        783 
   -10       18     109.57         -1        116.11427         -1        0.35098        1.65564       1707 
   -10       18     112.17         -1        121.38172         -1        0.67471        3.71376       1459 
   -10       18     114.78         -1        125.53786         -1        2.05514        2.35013        420 
   -10       18     117.39         -1        126.66760         -1        0.87957        4.00645        985 
   -10       18     120.00          1        124.64417         -1        1.01593        4.09426       1351 
   -10       18     122.61         -1        132.17988         -1        0.27058        2.11026        265 
   -10       18     125.22         -1        135.56446         -1        0.63364        1.88476       1659 
   -10       18     127.83         -1        138.79475         -1        0.37177        2.51824       1322 
   -10       18     130.43         -1        139.24676         -1        0.27099        2.21840       1673 
   -10       18     133.04         -1        145.12447         -1        1.16429        2.54406       1047 
   -10       18     135.65         -1        146.36845         -1        1.01678        2.27930        635 
   -10       18     138.26         -1        149.75902         -1        0.35472        3.14896        504 
   -10       18     140.87         -1        152.19201         -1        0.38045        2.92482        880 
   -10       18     143.48         -1        154.69546         -1        0.82728        4.51160        867 
   -10       18     146.09         -1        155.48426         -1        0.48878        2.17211       1248 
   -10       18     148.70         -1        159.62407         -1        0.83522        6.65832        516 
   -10       18     151.30         -1        162.81702         -1        0.71226        2.76127        253 
   -10       18     153.91         -1        163.66089         -1        0.34023        1.88163        684 
   -10       18     156.52         -1        167.73588         -1        0.62574        6.61250        508 
   -10       18     159.13         -1        168.69074         -1        0.98644        3.55772        726 
   -10       18     161.74         -1        173.06940         -1        0.67537        3.11024       1479 
   -10       18     164.35         -1        172.62698         -1        0.73821        2.99250       1560 
   -10       18     166.96         -1        177.97948         -1        0.56990        4.92192       1739 
   -10       18     169.57         -1          0.22557         -1        0.22304        2.64537        641 
   -10       18     172.17         -1          2.02227         -1        0.45453        3.26458       1773 
   -10       18     174.78         -1          6.04505         -1        0.49426        2.24573       1045 
   -10       18     177.39         -1          6.48908         -1        0.88190        3.59127       1557 
   -10       18     180.00         -1          8.69649         -1        0.35985        2.10069       1050 
    -8        6       0.00         -1          9.13508         -1        0.37796        2.78289       1430 
    -8        6       2.61         -1         10.44420         -1        0.37014        2.38812       1135 
    -8        6       5.22         -1         13.45426         -1        0.13733        2.20336        905 
    -8        6       7.83         -1         15.55991         -1        0.36573        1.60109         74 
    -8        6      10.43         -1         17.75394         -1        0.35039        2.53323        271 
    -8        6      13.04         -1         17.34218         -1        0.40685        2.17793       1311 
    -8        6      15.65         -1         21.28489         -1        0.56261        2.54470       1032 
    -8        6      18.26         -1         27.22254         -1        0.19288        1.93743        762 
    -8        6      20.87         -1         26.28016         -1        0.35661        2.48105       1057 
    -8        6      23.48         -1         32.37754         -1        0.08484        1.46203       1612 
    -8        6      26.09         -1         32.59942         -1        0.44182        2.04367       1170 
    -8        6      28.70         -1         37.50530         -1        0.34744        1.83873         36 
    -8        6      31.30         -1         35.34733         -1        1.85369        2.59986       1287 
    -8        6      33.91         -1         42.09521         -1        0.39306        1.83348       1589 
    -8        6      36.52         -1         43.52478         -1        0.38398        1.72555       1035 
    -8        6      39.13         -1         49.64440         -1        0.06774        1.40065        628 
    -8        6      41.74         -1         49.64440         -1        0.40657        2.11976        608 
    -8        6      44.35         -1         53.50300         -1        0.60474        2.94805        863 
    -8        6      46.96         -1         60.74503         -1        0.15219        1.83099       1416 
    -8        6      49.57          1         51.05531         -1        2.06030        3.46358        482 
    -8        6      52.17         -1         60.74503         -1        0.35570        2.47682       1042 
    -8        6      54.78         -1         66.47785         -1        0.22473        1.53133       1205 
    -8        6      57.39         -1         67.23775         -1        0.29097        2.43070       1770 
    -8        6      60.00         -1         69.56823         -1        0.37245        2.23316        122 
    -8        6      62.61         -1         71.16262         -1        0.42810        1.98118        564 
    -8        6      65.22         -1         72.37875         -1        0.50071        1.51497       1160 
    -8        6      67.83         -1         74.86005         -1        0.30528        2.06754       1755 
    -8        6      70.43         -1         79.12381         -1        0.28619        2.70249        947 
    -8        6      73.04         -1         83.95686         -1        0.16320        0.95041       1296 
    -8        6      75.65         -1         83.51285         -1        0.34950        2.23481        489 
    -8        6      78.26         -1         89.77619         -1        0.30156        1.76175       1367 
    -8        6      80.87         -1         88.42847         -1        0.31800        1.66687        528 
    -8        6      83.48         -1         94.26203         -1        0.32325        2.33245        822 
    -8        6      86.09         -1         92.47089         -1        0.48389        2.50433         17 
    -8        6      88.70         -1         96.93211         -1        0.27342        1.93134        856 
    -8        6      91.30         -1         96.93211         -1        0.09423        1.55859       1359 
    -8        6      93.91         -1        102.17211         -1        0.32704        2.08619       1455 
    -8        6      96.52         -1        103.87815         -1        0.01706        1.15191        966 
    -8        6      99.13         -1        107.21374         -1        0.29694        1.56396        581 
    -8        6     101.74          1        104.72204         -1        0.67708        2.96975       1453 
    -8        6     104.35         -1        111.99529         -1        0.20332        2.61048        760 
    -8        6     106.96         -1        111.60791         -1        0.42991        2.37179        580 
    -8        6     109.57         -1        116.11427         -1        0.51274        2.33583        558 
    -8        6     112.17         -1        120.27126         -1        0.38834        1.95401        802 
    -8        6     114.78         -1        120.82513         -1        0.59872        2.00632       1610 
    -8        6     117.39         -1        125.53786         -1        0.57623        2.01107        900 
    -8        6     120.00         -1        128.43993         -1        1.01628        2.42025       1374 
    -8        6     122.61         -1        134.71637         -1        0.43027        2.66109       1799 
    -8        6     125.22         -1        133.82484         -1        0.44354        2.74283       1543 
    -8        6     127.83         -1        132.17988         -1        0.33865        1.89358         93 
    -8        6     130.43         -1        138.98424         -1        0.55216        2.53126        102 
    -8        6     133.04         -1        144.60993         -1        0.36708        3.04226        860 
    -8        6     135.65         -1        146.36650         -1        0.03406        1.80019       1729 
    -8        6     138.26         -1        147.30297         -1        0.59724        4.26140        838 
    -8        6     140.87         -1        149.64404         -1        0.81536        2.37920        352 
    -8        6     143.48         -1        152.19201         -1        0.63398        2.29032        336 
    -8        6     146.09         -1        156.28309         -1        0.44797        1.79508        768 
    -8        6     148.70         -1        158.23973         -1        0.35994        1.75056        634 
    -8        6     151.30         -1        162.55338         -1        0.46765        3.28860       1567 
    -8        6     153.91         -1        166.44496         -1        1.10763        2.41520        848 
    -8        6     156.52         -1        165.80207         -1        0.56355        2.33739        218 
    -8        6     159.13         -1        171.30522         -1        1.03022        3.20198        617 
    -8        6     161.74         -1        171.30522         -1        0.62677        2.69859        670 
    -8        6     164.35         -1        173.95668         -1        1.53005        3.16143       1145 
    -8        6     166.96         -1        176.63436         -1        0.36791        3.97753       1665 
    -8        6     169.57         -1        178.87755         -1        0.45174        3.12813       1049 
    -8        6     172.17         -1          2.02227         -1        0.32170        2.56231       1698 
    -8        6     174.78         -1          2.02227         -1        0.33193        2.91272       1465 
    -8        6     177.39         -1          7.81627         -1        0.68526        2.57633        619 
    -8        6     180.00         -1          9.13508         -1        0.46064        2.48818       1159 
    -8       18       0.00         -1          8.25687         -1        0.39032        2.66051       1324 
    -8       18       2.61         -1          7.81627         -1        0.72500        2.47039        448 
    -8       18       5.22         -1         15.55991         -1        0.44981        2.81317       1089 
    -8       18       7.83         -1         17.34218         -1        1.61702        2.84379       1099 
    -8       18      10.43         -1         19.11808         -1        0.35427        3.22841       1318 
    -8       18      13.04         -1         20.48144         -1        0.32142        2.31635        462 
    -8       18      15.65         -1         26.28016         -1        1.24364        3.21801        360 
    -8       18      18.26         -1         27.78903         -1        0.69471        2.32661         71 
    -8       18      20.87         -1         25.90760         -1        0.86816        2.53046        761 
    -8       18      23.48         -1         33.86255         -1        1.03346        2.67136        707 
    -8       18      26.09         -1         32.94712         -1        0.88855        3.48396       1523 
    -8       18      28.70         -1         37.76424         -1        0.40916        3.50825       1202 
    -8       18      31.30         -1         39.40753         -1        0.18792        1.83513        381 
    -8       18      33.91         -1         40.31045         -1        0.51685        2.44263        199 
    -8       18      36.52         -1         49.37748         -1        0.20397        3.18039       1403 
    -8       18      39.13         -1         49.95826         -1        0.97907        2.58179       1308 
    -8       18      41.74         -1         50.22177         -1        0.35922        1.41416        143 
    -8       18      44.35         -1         54.07988         -1        1.08865        4.14658         84 
    -8       18      46.96         -1         60.74503         -1        0.33888        1.68920        561 
    -8       18      49.57         -1         57.40281         -1        0.25471        2.66579       1188 
    -8       18      52.17         -1         60.38439         -1        0.88278        3.27425       1095 
    -8       18      54.78         -1         65.18285         -1        0.42071        2.76356        161 
    -8       18      57.39         -1         67.23775         -1        0.23642        3.89993        554 
    -8       18      60.00         -1         70.36146         -1        0.18677        1.97255       1763 
    -8       18      62.61         -1         70.36146         -1        2.99671        1.73068       1181 
    -8       18      65.22         -1         74.02597         -1        0.16996        2.58454        338 
    -8       18      67.83         -1         77.40086         -1        0.34698        1.79755        850 
    -8       18      70.43         -1         79.12381         -1        0.18200        1.77378        498 
    -8       18      73.04         -1         82.18568         -1        0.49450        1.87631        885 
    -8       18      75.65         -1         85.29309         -1        0.37459        2.78299        469 
    -8       18      78.26         -1         87.97954         -1        0.65184        1.58517       1456 
    -8       18      80.87         -1         89.32685         -1        0.41521        3.05275       1029 
    -8       18      83.48          1         89.77619         -1        0.59663        4.15658       1285 
    -8       18      86.09         -1         95.15470         -1        0.35528        2.29281       1466 
    -8       18      88.70         -1         96.93211         -1        0.45587        2.13917        732 
    -8       18      91.30         -1        101.31060         -1        0.45034        1.89885        555 
    -8       18      93.91         -1         99.57230         -1        0.28741        2.90603        986 
    -8       18      96.52         -1        104.72204         -1        0.47279        2.13260       1391 
    -8       18      99.13         -1        108.43547         -1        0.37291        2.76331       1209 
    -8       18     101.74         -1        111.21843         -1        0.35690        1.91269       1464 
    -8       18     104.35         -1        111.60791         -1        0.76049        2.16759         37 
    -8       18     106.96         -1        118.27384         -1        0.27774        1.95219        409 
    -8       18     109.57         -1        118.08456         -1        0.18643        1.58153        547 
    -8       18     112.17         -1        114.27484         -1        0.57164        3.12658       1412 
    -8       18     114.78         -1        124.97571         -1        0.21952        1.48973         98 
    -8       18     117.39         -1        125.53786         -1        0.57545        2.09817        987 
    -8       18     120.00         -1        126.66760         -1        1.02666        2.05838        658 
    -8       18     122.61         -1        133.03478         -1        0.75321        2.35944       1699 
    -8       18     125.22         -1        138.98424         -1        0.25364        1.98462       1146 
    -8       18     127.83         -1        135.56446         -1        0.85720        2.05693         42 
    -8       18     130.43         -1        140.38381         -1        0.10172        3.63172       1331 
    -8       18     133.04         -1        142.76502         -1        0.05089        1.59386        999 
    -8       18     135.65         -1        143.25458         -1        0.32226        1.43732       1573 
    -8       18     138.26         -1        144.22617         -1        1.99525        2.45932       1647 
    -8       18     140.87         -1        151.75255         -1        1.18107        2.33366       1740 
    -8       18     143.48         -1        154.24916         -1        0.11777        1.74750        750 
    -8       18     146.09         -1        154.50891         -1        0.27782        2.09045       1490 
    -8       18     148.70         -1        156.28309         -1        1.40169        3.26534       1176 
    -8       18     151.30         -1        161.28542         -1        0.32401        4.45750       1148 
    -8       18     153.91         -1        163.23802         -1        0.95638        3.12102       1234 
    -8       18     156.52         -1        171.74484         -1        1.07919        1.45130       1450 
    -8       18     159.13         -1        168.69074         -1        0.77599        2.84733       1651 
    -8       18     161.74         -1        177.08239         -1        0.21939        1.70420       1471 
    -8       18     164.35         -1        174.84688         -1        0.89327       10.74577       1290 
    -8       18     166.96         -1          2.91935         -1        0.33311        2.03807        434 
    -8       18     169.57         -1          1.57333         -1        0.33831        5.02975        866 
    -8       18     172.17         -1        178.42842         -1        0.15243        1.94871         64 
    -8       18     174.78         -1          3.81500         -1        0.23639        2.29487       1194 
    -8       18     177.39         -1          6.04505         -1        0.25426        2.13171        968 
    -8       18     180.00         -1         12.17247         -1        0.71112        2.38428        219 
    -6        6       0.00         -1          9.57259         -1        0.37066        3.23217       1398 
    -6        6       2.61         -1         10.44420         -1        0.26192        1.80741       1235 
    -6        6       5.22         -1         14.30131         -1        0.31500        2.33761        983 
    -6        6       7.83         -1         15.55991         -1        0.18574        1.35261       1637 
    -6        6      10.43         -1         17.88643         -1        0.76695        2.25148       1522 
    -6        6      13.04         -1         21.13030         -1        0.40072        2.66623       1800 
    -6        6      15.65         -1         23.64253         -1        0.27203        2.13254       1733 
    -6        6      18.26         -1         26.28016         -1        0.35158        2.78878        772 
    -6        6      20.87         -1         31.67658         -1        0.01706        1.59640       1304 
    -6        6      23.48         -1         34.09346         -1        0.28844        1.70718        996 
    -6        6      26.09         -1         33.17295         -1        0.47137        1.87730        274 
    -6        6      28.70         -1         38.75923         -1        0.29219        2.43281        746 
    -6        6      31.30         -1         42.09521         -1        0.10171        2.70103       1243 
    -6        6      33.91         -1         45.59487         -1        2.15409        2.17795       1539 
    -6        6      36.52         -1         47.02589         -1        1.49435        3.39735        849 
    -6        6      39.13         -1         49.37748         -1        0.43721        2.12729       1069 
    -6        6      41.74         -1         50.22177         -1        0.23939        1.42276       1182 
    -6        6      44.35         -1         54.07988         -1        0.10158        1.85715        398 
    -6        6      46.96         -1         54.99216         -1        0.23783        1.80402         76 
    -6        6      49.57         -1         53.50300         -1        0.54276        2.29009        344 
    -6        6      52.17         -1         59.25114         -1        0.13513        1.16121        681 
    -6        6      54.78         -1         62.61365         -1        0.30463        1.57013         67 
    -6        6      57.39         -1         66.47785         -1        0.27032        2.62039         52 
    -6        6      60.00         -1         66.10114         -1        0.32044        1.77222       1004 
    -6        6      62.61         -1         71.97149         -1        0.13528        1.68896         60 
    -6        6      65.22         -1         72.78786         -1        0.45672        2.81178       1094 
    -6        6      67.83         -1         76.97359         -1        0.18558        1.32638        982 
    -6        6      70.43         -1         80.86690         -1        0.32584        1.90882       1186 
    -6        6      73.04         -1         80.42940         -1        0.27065        1.57507        165 
    -6        6      75.65         -1         83.06961         -1        0.26133        2.07276        642 
    -6        6      78.26         -1         87.97954         -1        0.41041        2.00033        919 
    -6        6      80.87         -1         87.97954         -1        0.50534        1.94734        773 
    -6        6      83.48         -1         92.02221         -1        0.38774        2.21898        142 
    -6        6      86.09         -1         95.60012         -1        0.34452        1.15248        478 
    -6        6      88.70         -1         95.60012         -1        0.27568        2.21001        789 
    -6        6      91.30         -1         98.69623         -1        0.54249        2.28598         66 
    -6        6      93.91         -1        100.00868         -1        0.25513        1.76046       1694 
    -6        6      96.52         -1        102.17211         -1        0.21779        2.00346       1598 
    -6        6      99.13         -1        107.62284         -1        0.32125        1.78164        795 
    -6        6     101.74         -1        112.76373         -1        0.39179        2.16823         65 
    -6        6     104.35         -1        111.21843         -1        0.27042        2.07905       1468 
    -6        6     106.96         -1        116.11427         -1        0.55308        1.68139       1336 
    -6        6     109.57         -1        116.65592         -1        0.28755        1.75044       1091 
    -6        6     112.17         -1        125.20804         -1        0.15195        1.46681       1016 
    -6        6     114.78         -1        117.91857         -1        0.25885        2.16683        956 
    -6        6     117.39          1        120.96402         -1        0.68732        2.67270        183 
    -6        6     120.00         -1        124.64417         -1        0.67602        2.30959        949 
    -6        6     122.61         -1        128.75380         -1        0.45552        1.95987       1395 
    -6        6     125.22         -1        129.88278         -1        0.42871        2.34251        523 
    -6        6     127.83         -1        133.01534         -1        0.60769        2.09898        615 
    -6        6     130.43         -1        137.27918         -1        0.42450        1.64840       1807 
    -6        6     133.04         -1        143.25961         -1        0.52709        5.19220        868 
    -6        6     135.65         -1        146.01990         -1        1.10509        3.28906        851 
    -6        6     138.26          1        141.80892         -1        3.28787        2.59395       1519 
    -6        6     140.87         -1        150.52382         -1        0.52400        1.99897       1697 
    -6        6     143.48         -1        154.69546         -1        0.20248        1.95126        499 
    -6        6     146.09         -1        154.50891         -1        0.72626        1.76792        123 
    -6        6     148.70         -1        157.49986         -1        0.35868        2.42943       1649 
    -6        6     151.30         -1        159.62407         -1        0.71597        2.66946        899 
    -6        6     153.91         -1        165.59198         -1        0.19553        2.34746       1279 
    -6        6     156.52         -1        165.48201         -1        0.43795        2.10790        185 
    -6        6     159.13         -1        169.47678         -1        0.70127        2.54624       1705 
    -6        6     161.74         -1        173.95668         -1        0.59035        1.54378        918 
    -6        6     164.35         -1        172.62698         -1        0.71359        2.70042        297 
    -6        6     166.96         -1        177.08239         -1        0.44190        3.06206         18 
    -6        6     169.57         -1        177.53078         -1        0.53221        3.89892        247 
    -6        6     172.17         -1          0.67492         -1        0.20319        2.11493        289 
    -6        6     174.78         -1          2.91935         -1        0.30367        1.68391         11 
    -6        6     177.39         -1          6.48908         -1        0.40301        3.34873         58 
    -6        6     180.00         -1          7.37474         -1        0.22228        3.16966        513 
    -6       18       0.00         -1          7.81627         -1        0.43294        3.86252        359 
    -6       18       2.61         -1         13.45426         -1        0.20345        1.81206       1423 
    -6       18       5.22         -1         13.02845         -1        0.06779        2.80741       1213 
    -6       18       7.83         -1         19.11808         -1        0.39912        2.12160       1469 
    -6       18      10.43         -1         19.92917         -1        0.47347        2.07065        113 
    -6       18      13.04         -1         22.86559         -1        0.20323        1.57805        636 
    -6       18      15.65         -1         24.37453         -1        1.54288        4.53702        400 
    -6       18      18.26         -1         26.66118         -1        0.51572        2.23968         26 
    -6       18      20.87         -1         26.66118         -1        1.19127        2.43757         63 
    -6       18      23.48          1         31.46000         -1        2.47207        4.38681        270 
    -6       18      26.09         -1         37.24937         -1        0.28688        1.89092       1704 
    -6       18      28.70         -1         39.08487         -1        0.42241        2.13630         86 
    -6       18      31.30         -1         41.20646         -1        1.49240        2.14427        727 
    -6       18      33.91         -1         45.87804         -1        0.31402        2.48865        341 
    -6       18      36.52         -1         45.29649         -1        0.53954        2.71214       1150 
    -6       18      39.13         -1         48.18095         -1        0.25360        1.77781        989 
    -6       18      41.74         -1         52.01763         -1        0.40365        2.40674       1620 
    -6       18      44.35         -1         55.56699         -1        0.52159        3.41184        934 
    -6       18      46.96         -1         56.71011         -1        0.59388        2.92694        368 
    -6       18      49.57          1         58.89535         -1        1.05898        2.37600        129 
    -6       18      52.17         -1         62.97767         -1        0.16970        2.07958       1082 
    -6       18      54.78         -1         65.72661         -1        0.26359        1.77316       1811 
    -6       18      57.39         -1         63.52740         -1        0.85950        1.91541       1810 
    -6       18      60.00         -1         70.36146         -1        0.18642        1.98824        486 
    -6       18      62.61         -1         73.61150         -1        0.29291        2.60876        664 
    -6       18      65.22         -1         72.78786         -1        0.33329        2.39973        569 
    -6       18      67.83         -1         76.54779         -1        0.48382        1.59434       1265 
    -6       18      70.43         -1         78.69108         -1        0.08466        2.06849       1201 
    -6       18      73.04         -1         81.74509         -1        0.95421        5.90987        351 
    -6       18      75.65         -1         86.63446         -1        0.45021        4.87310        952 
    -6       18      78.26         -1         86.63446         -1        0.40947        2.38820        625 
    -6       18      80.87         -1         90.22556         -1        0.61584        4.61652        653 
    -6       18      83.48         -1         91.57328         -1        0.37612        2.78884       1030 
    -6       18      86.09         -1         93.36728         -1        0.34385        1.68664        630 
    -6       18      88.70         -1         97.81603         -1        0.27813        2.12307        835 
    -6       18      91.30         -1        100.44388         -1        0.58240        4.50152       1485 
    -6       18      93.91         -1        103.02807         -1        0.31378        2.69140        229 
    -6       18      96.52         -1        103.87815         -1        0.46033        3.15869       1239 
    -6       18      99.13         -1        108.43547         -1        0.05081        1.42626        578 
    -6       18     101.74         -1        107.21374         -1        1.04747        1.94850       1350 
    -6       18     104.35         -1        112.76373         -1        0.57470        1.61426        440 
    -6       18     106.96          1        116.47403         -1        1.34762        2.45798        597 
    -6       18     109.57         -1        117.91857         -1        0.72297        1.78840        640 
    -6       18     112.17         -1        118.62676         -1        0.35380        2.51791        978 
    -6       18     114.78         -1        123.06693         -1        0.46898        2.56409        131 
    -6       18     117.39         -1        126.10186         -1        0.58389        1.92637        575 
    -6       18     120.00         -1        131.05489         -1        1.61663        2.64022       1481 
    -6       18     122.61         -1        129.57329         -1        0.73310        4.89292        894 
    -6       18     125.22         -1        137.27918         -1        0.38858        1.52725        538 
    -6       18     127.83         -1        138.14803         -1        0.35520        2.50414        740 
    -6       18     130.43         -1        141.87670         -1        0.40533        1.64642       1558 
    -6       18     133.04          1        140.97789         -1        1.34415        3.94164       1305 
    -6       18     135.65         -1        145.12447         -1        0.89646        1.67563        741 
    -6       18     138.26         -1        149.75902         -1        0.20320        1.68286        254 
    -6       18     140.87         -1        150.52382         -1        0.18574        2.01503       1062 
    -6       18     143.48         -1        152.19201         -1        0.32554        2.70995       1093 
    -6       18     146.09         -1        155.30198         -1        0.46559        3.45922        522 
    -6       18     148.70         -1        157.26253         -1        0.39763        2.91638        791 
    -6       18     151.30         -1        160.59689         -1        0.48564        4.34352       1375 
    -6       18     153.91         -1        161.96991         -1        1.46325        3.36984        112 
    -6       18     156.52         -1        164.08559         -1        1.01420        3.23447        452 
    -6       18     159.13         -1        173.06940         -1        0.49952        2.27060        742 
    -6       18     161.74         -1        173.51265         -1        2.04159        2.79607       1246 
    -6       18     164.35         -1        175.29294         -1        1.51283        4.28338        611 
    -6       18     166.96         -1        176.18674         -1        0.41747        5.69471       1131 
    -6       18     169.57         -1        178.87755         -1        0.71338        2.50649       1103 
    -6       18     172.17         -1          1.12419         -1        1.01863        2.20282         29 
    -6       18     174.78          1          4.70879         -1        0.60492        4.21465        291 
    -6       18     177.39         -1          7.81627         -1        1.06215        5.66789        717 
    -6       18     180.00         -1          8.69649         -1        0.43928        6.26657        286 
    -4        6       0.00         -1          7.37474         -1        0.36164        2.45128       1245 
    -4        6       2.61         -1         11.74238         -1        0.16903        1.70838        521 
    -4        6       5.22         -1         14.72247         -1        0.33806        2.47930       1496 
    -4        6       7.83         -1         15.55991         -1        0.54187        3.88234       1478 
    -4        6      10.43         -1         16.80330         -1        0.15185        1.42701        876 
    -4        6      13.04         -1         20.07651         -1        0.45128        2.31334       1709 
    -4        6      15.65         -1         22.07966         -1        0.67925        1.97301       1381 
